rank,content_hash_id,priority_score,action,reason_code,days_since_last_update,impressions_30d,users_30d,ctr,avg_position
5761,content_62b31268b5d4e389,0.6642846627980393,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,220,0,0.0,43.00403102020419
5762,content_02c1e9e8c2c4bb76,0.664247410970248,REVIEW,VISIBLE_LOW_CTR,8,9488,14,0.0016863406408094434,6.7956078886751055
5763,content_1290697630656d16,0.6642355969291746,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,715,11,0.0013986013986013986,15.320238813339214
5764,content_64cad58fc02e7605,0.6642130475239313,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,283,0,0.0,67.92853027590215
5765,content_21f1f2ffeefb8874,0.664204088986476,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,139,0,0.0,41.7613603988604
5766,content_e57dc67330713b5d,0.6641930135531927,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,1202,3,0.0016638935108153079,11.28271856494994
5767,content_57c7d7a7d358bca7,0.6641868940140719,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,298,0,0.0,27.159694827994844
5768,content_5f3d263d27182148,0.6641689821919571,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,1284,4,0.0,40.429171747124954
5769,content_7f8d3104f11992c6,0.6641506511622942,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,172,0,0.0,31.10759465076353
5770,content_11338a411900aa7a,0.6641344922010007,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,137,0,0.0,38.42717171717172
5771,content_df565f9a951536ba,0.6640963471301431,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,235,0,0.0,49.289928940141166
5772,content_4bbfff9fb2decce9,0.6640867624961803,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,13,139,0,0.0,57.396083028083034
5773,content_e1f8588298a5c653,0.6640345057336434,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,220,0,0.0,55.81159887001052
5774,content_7b3c4c2ef098f192,0.6640338836517522,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,1,4945,5,0.0,12.329760062102812
5775,content_657167841d069926,0.6640304492846909,REVIEW,VISIBLE_LOW_CTR,63,162,1,0.006172839506172839,6.6313350797809
5776,content_6230b9d28e4a65ff,0.6640225408790023,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,18,149,8,0.0,33.564867724867725
5777,content_3d0f10cc6229844a,0.664011035082293,REVIEW,VISIBLE_LOW_CTR_LOW_POSITION,46,940,11,0.009574468085106383,32.086152601538046
5778,content_78c457dcd87679bd,0.6640030327506392,REVIEW,VISIBLE_LOW_CTR,8,5052,13,0.0023752969121140144,6.799266866506887
